;ID;duration;time_deta;mean_deficit;max_deficit;sum_deficit;list_deficit;Qmin;start_date;start_year;start_month;max_date;max_month;end_date;Station;River
1478;634;21;11;53.49186507936508;87.0;1123.3291666666667;[19.80000000000001, 31.0, 36.80000000000001, 40.39999999999998, 39.77499999999998, 28.54166666666663, 29.0, 29.76249999999999, 36.60000000000002, 38.39999999999998, 60.19999999999999, 79.56666666666666, 86.60000000000002, 87.0, 76.60000000000002, 71.80000000000001, 76.60000000000002, 74.39999999999998, 73.60000000000002, 65.28333333333336, 41.60000000000002];249;1993-05-03;1993;5;1993-06-06;6;1993-05-24;6340180;ELBE RIVER
1479;635;1;2;5.199999999999989;5.199999999999989;5.199999999999989;[5.199999999999989];294;1993-05-26;1993;5;1993-05-27;5;1993-05-27;6340180;ELBE RIVER
1480;636;1;2;0.8000000000000114;0.8000000000000114;0.8000000000000114;[0.8000000000000114];301;1993-05-29;1993;5;1993-05-30;5;1993-05-30;6340180;ELBE RIVER
1481;637;1;1;14.0;14.0;14.0;[14.0];275;1993-05-31;1993;5;1993-05-31;5;1993-06-01;6340180;ELBE RIVER
1482;638;12;0;23.056597222222234;46.80000000000001;276.6791666666668;[21.80000000000001, 35.50416666666666, 46.80000000000001, 43.383333333333326, 33.80000000000001, 9.0, 6.0, 15.545833333333348, 15.600000000000023, 16.80000000000001, 25.84583333333336, 6.600000000000023];243;1993-06-01;1993;6;1993-06-15;6;1993-06-13;6340180;ELBE RIVER
1483;639;4;10;4.3536458333333385;5.956250000000011;17.414583333333354;[1.6000000000000227, 4.058333333333309, 5.956250000000011, 5.800000000000011];247;1993-06-23;1993;6;1993-06-29;6;1993-06-27;6340180;ELBE RIVER
1484;640;3;61;10.866666666666665;13.599999999999994;32.599999999999994;[5.800000000000011, 13.599999999999994, 13.199999999999989];198;1993-08-27;1993;8;1993-08-31;8;1993-08-30;6340180;ELBE RIVER
1485;641;1;1;3.1999999999999886;3.1999999999999886;3.1999999999999886;[3.1999999999999886];204;1993-08-31;1993;8;1993-08-31;8;1993-09-01;6340180;ELBE RIVER
1486;642;2;332;2.60833333333332;3.4166666666666288;5.21666666666664;[1.8000000000000114, 3.4166666666666288];214;1994-07-30;1994;7;1994-08-01;8;1994-08-01;6340180;ELBE RIVER
1487;643;4;6;3.171874999999986;4.862500000000011;12.687499999999943;[0.5416666666666288, 4.862500000000011, 4.0, 3.283333333333303];202;1994-08-07;1994;8;1994-08-12;8;1994-08-11;6340180;ELBE RIVER
1488;644;11;546;37.79621212121213;62.19999999999999;415.7583333333334;[21.927083333333314, 24.600000000000023, 39.0, 37.80000000000001, 24.80000000000001, 24.28125, 53.19999999999999, 62.19999999999999, 57.80000000000001, 45.35000000000002, 24.80000000000001];322;1996-02-08;1996;2;1996-02-26;2;1996-02-19;6340180;ELBE RIVER
1489;645;21;11;112.58531746031747;181.60000000000002;2364.291666666667;[13.818750000000023, 29.91666666666663, 39.18333333333334, 47.60000000000002, 85.19999999999999, 103.19999999999999, 100.80000000000001, 122.60000000000002, 130.0, 140.39999999999998, 147.13125000000002, 168.40000000000003, 181.60000000000002, 156.0, 137.60000000000002, 151.2, 159.0, 156.8, 130.39999999999998, 113.64166666666665, 49.80000000000001];310;1996-03-01;1996;3;1996-04-03;4;1996-03-22;6340180;ELBE RIVER
1490;646;6;613;16.65104166666667;23.131250000000023;99.90625000000003;[6.599999999999994, 13.399999999999977, 14.600000000000023, 21.541666666666686, 23.131250000000023, 20.633333333333326];239;1997-11-25;1997;11;1997-12-04;12;1997-12-01;6340180;ELBE RIVER
1491;647;6;0;12.74097222222222;20.39166666666665;76.44583333333333;[17.79374999999999, 14.691666666666663, 20.39166666666665, 14.3125, 6.65625, 2.6000000000000227];241;1997-12-01;1997;12;1997-12-09;12;1997-12-07;6340180;ELBE RIVER
1492;648;11;60;31.426515151515158;59.60000000000002;345.6916666666667;[4.800000000000011, 28.48333333333335, 59.60000000000002, 54.927083333333314, 44.60000000000002, 44.0, 36.80000000000001, 27.80000000000001, 19.28125, 18.19999999999999, 7.199999999999989];328;1998-02-05;1998;2;1998-02-18;2;1998-02-16;6340180;ELBE RIVER
1493;649;4;8;13.200000000000017;20.600000000000023;52.80000000000007;[7.800000000000011, 16.80000000000001, 20.600000000000023, 7.600000000000023];404;1998-02-24;1998;2;1998-03-02;3;1998-02-28;6340180;ELBE RIVER
1494;650;18;44;37.707523148148134;71.39999999999998;678.7354166666664;[8.199999999999989, 16.399999999999977, 24.399999999999977, 21.975000000000023, 7.774999999999977, 12.800000000000011, 21.19999999999999, 37.16666666666663, 29.399999999999977, 27.73124999999999, 34.60000000000002, 47.83958333333334, 56.72916666666663, 58.46666666666664, 64.60000000000002, 71.39999999999998, 70.99374999999998, 67.05833333333334];345;1998-04-13;1998;4;1998-05-15;5;1998-05-01;6340180;ELBE RIVER
1495;651;31;0;59.40860215053764;92.60000000000002;1841.6666666666667;[59.19166666666666, 50.19999999999999, 39.80000000000001, 31.0, 26.80000000000001, 33.39999999999998, 44.77499999999998, 38.54166666666663, 34.0, 34.76249999999999, 45.60000000000002, 54.39999999999998, 71.19999999999999, 83.56666666666666, 92.60000000000002, 90.0, 87.60000000000002, 86.80000000000001, 86.60000000000002, 82.39999999999998, 81.60000000000002, 81.28333333333336, 73.60000000000002, 74.96666666666664, 62.60000000000002, 52.19999999999999, 48.19999999999999, 51.19999999999999, 54.80000000000001, 43.979166666666686, 44.0];241;1998-05-01;1998;5;1998-06-14;6;1998-06-01;6340180;ELBE RIVER
1496;652;14;0;40.8342261904762;47.0;571.6791666666668;[30.80000000000001, 35.50416666666666, 40.80000000000001, 43.383333333333326, 43.80000000000001, 41.0, 47.0, 46.54583333333335, 46.60000000000002, 37.80000000000001, 44.84583333333336, 43.60000000000002, 40.19999999999999, 29.80000000000001];222;1998-06-01;1998;6;1998-06-21;6;1998-06-15;6340180;ELBE RIVER
1497;653;1;9;4.058333333333309;4.058333333333309;4.058333333333309;[4.058333333333309];249;1998-06-24;1998;6;1998-06-25;6;1998-06-25;6340180;ELBE RIVER
1498;654;1;4;5.599999999999994;5.599999999999994;5.599999999999994;[5.599999999999994];243;1998-06-29;1998;6;1998-06-30;6;1998-06-30;6340180;ELBE RIVER
1499;655;2;8;3.200000000000003;5.599999999999994;6.400000000000006;[0.8000000000000114, 5.599999999999994];232;1998-07-08;1998;7;1998-07-11;7;1998-07-10;6340180;ELBE RIVER
1500;656;8;40;4.848697916666655;9.199999999999989;38.78958333333324;[1.82708333333332, 3.991666666666646, 3.0, 9.199999999999989, 7.199999999999989, 7.970833333333303, 3.1999999999999886, 2.4000000000000057];206;1998-08-19;1998;8;1998-08-30;8;1998-08-27;6340180;ELBE RIVER
1501;657;10;421;9.455533333333332;14.400000000000006;94.55533333333332;[2.5999999999999943, 10.400000000000006, 8.599999999999994, 14.400000000000006, 12.0, 7.599999999999994, 7.883333333333326, 10.671999999999997, 12.800000000000011, 7.599999999999994];226;1999-10-22;1999;10;1999-11-03;11;1999-11-01;6340180;ELBE RIVER
1502;658;10;0;10.300133333333331;18.599999999999994;103.00133333333332;[6.768000000000001, 11.0, 13.599999999999994, 6.98333333333332, 4.599999999999994, 4.0, 13.0, 18.599999999999994, 13.800000000000011, 10.650000000000006];226;1999-11-01;1999;11;1999-11-18;11;1999-11-11;6340180;ELBE RIVER
1503;659;1;18;3.1312500000000227;3.1312500000000227;3.1312500000000227;[3.1312500000000227];259;1999-11-29;1999;11;1999-11-30;11;1999-11-30;6340180;ELBE RIVER
1504;660;6;1;7.074305555555554;14.391666666666652;42.445833333333326;[1.7937499999999886, 4.691666666666663, 14.391666666666652, 14.3125, 6.65625, 0.6000000000000227];247;1999-12-01;1999;12;1999-12-09;12;1999-12-07;6340180;ELBE RIVER
1505;661;1;2;3.379166666666663;3.379166666666663;3.379166666666663;[3.379166666666663];255;1999-12-09;1999;12;1999-12-10;12;1999-12-10;6340180;ELBE RIVER
1506;662;4;14;12.2109375;18.80000000000001;48.84375;[11.600000000000023, 18.19999999999999, 18.80000000000001, 0.24374999999997726];273;1999-12-24;1999;12;1999-12-30;12;1999-12-28;6340180;ELBE RIVER
1507;663;4;19;15.40000000000002;25.80000000000001;61.60000000000008;[2.8000000000000114, 17.600000000000023, 15.400000000000034, 25.80000000000001];306;2000-01-16;2000;1;2000-01-23;1;2000-01-20;6340180;ELBE RIVER
1508;664;4;119;4.970833333333346;7.399999999999977;19.883333333333383;[6.600000000000023, 7.399999999999977, 5.600000000000023, 0.28333333333335986];316;2000-05-18;2000;5;2000-05-23;5;2000-05-22;6340180;ELBE RIVER
1509;665;10;30;11.855208333333332;24.150000000000006;118.55208333333331;[0.5708333333333258, 5.600000000000023, 9.058333333333309, 12.956250000000011, 23.80000000000001, 24.150000000000006, 18.48333333333332, 12.599999999999994, 4.0, 7.333333333333314];225;2000-06-21;2000;6;2000-07-05;7;2000-07-01;6340180;ELBE RIVER
1510;666;6;0;8.633680555555543;14.150000000000006;51.80208333333326;[9.420833333333292, 14.150000000000006, 7.733333333333292, 8.910416666666663, 9.0, 2.5875000000000057];227;2000-07-01;2000;7;2000-07-08;7;2000-07-07;6340180;ELBE RIVER
1511;667;1;127;2.1312499999999943;2.1312499999999943;2.1312499999999943;[2.1312499999999943];245;2000-11-11;2000;11;2000-11-12;11;2000-11-12;6340180;ELBE RIVER
1512;668;17;2;12.87561274509804;23.131250000000023;218.88541666666669;[3.0, 3.9666666666666686, 2.6666666666666288, 5.393750000000011, 13.199999999999989, 12.516666666666708, 14.012500000000045, 14.533333333333303, 12.29583333333332, 13.599999999999994, 15.599999999999994, 22.399999999999977, 17.600000000000023, 21.541666666666686, 23.131250000000023, 14.633333333333326, 8.793749999999989];239;2000-11-14;2000;11;2000-12-14;12;2000-12-01;6340180;ELBE RIVER
1513;669;1;0;0.6916666666666629;0.6916666666666629;0.6916666666666629;[0.6916666666666629];255;2000-12-01;2000;12;2000-12-02;12;2000-12-02;6340180;ELBE RIVER
1514;670;29;1;36.9293103448276;72.0;1070.9500000000003;[1.3125, 7.65625, 16.600000000000023, 20.600000000000023, 22.19999999999999, 23.379166666666663, 27.683333333333337, 35.0, 42.28750000000002, 48.054166666666674, 45.19999999999999, 57.31875000000002, 55.60000000000002, 45.0, 35.39999999999998, 33.833333333333314, 26.400000000000034, 20.80000000000001, 23.600000000000023, 27.42500000000001, 28.600000000000023, 36.19999999999999, 48.80000000000001, 47.24374999999998, 58.35624999999999, 48.60000000000002, 56.80000000000001, 72.0, 59.0];229;2000-12-03;2000;12;2001-01-27;1;2001-01-01;6340180;ELBE RIVER
1515;671;11;0;52.460606060606054;74.0;577.0666666666666;[72.0, 68.60000000000002, 68.19999999999999, 58.80000000000001, 74.0, 68.0, 65.19999999999999, 45.0, 28.600000000000023, 25.399999999999977, 3.2666666666666515];239;2001-01-01;2001;1;2001-01-16;1;2001-01-12;6340180;ELBE RIVER
1516;672;16;4;39.862500000000004;70.60000000000002;637.8000000000001;[15.800000000000011, 37.60000000000002, 46.400000000000034, 63.80000000000001, 68.0, 70.60000000000002, 67.90416666666664, 63.16666666666663, 64.60000000000002, 54.80000000000001, 38.80000000000001, 24.08333333333337, 15.704166666666652, 4.399999999999977, 0.38333333333332575, 1.7583333333333258];260;2001-01-16;2001;1;2001-02-05;2;2001-02-01;6340180;ELBE RIVER
1517;673;8;0;37.427343750000006;76.60000000000002;299.41875000000005;[16.399999999999977, 25.0, 28.60833333333335, 40.60000000000002, 44.80000000000001, 66.48333333333335, 76.60000000000002, 0.9270833333333144];295;2001-02-01;2001;2;2001-02-15;2;2001-02-09;6340180;ELBE RIVER
1518;674;7;13;31.914285714285718;51.0;223.40000000000003;[11.199999999999989, 19.399999999999977, 26.80000000000001, 33.80000000000001, 37.60000000000002, 43.60000000000002, 51.0];368;2001-02-22;2001;2;2001-03-06;3;2001-03-01;6340180;ELBE RIVER
1519;675;12;0;80.47083333333335;111.19999999999999;965.6500000000001;[68.80000000000001, 74.81875000000002, 83.91666666666663, 82.18333333333334, 77.60000000000002, 102.19999999999999, 111.19999999999999, 89.80000000000001, 105.60000000000002, 98.0, 67.39999999999998, 4.131250000000023];339;2001-03-01;2001;3;2001-03-19;3;2001-03-13;6340180;ELBE RIVER
1520;676;1;768;0.16666666666662877;0.16666666666662877;0.16666666666662877;[0.16666666666662877];464;2003-04-20;2003;4;2003-04-21;4;2003-04-21;6340180;ELBE RIVER
1521;677;3;17;2.434722222222206;5.762499999999989;7.304166666666617;[0.5416666666666288, 1.0, 5.762499999999989];344;2003-05-08;2003;5;2003-05-13;5;2003-05-11;6340180;ELBE RIVER
1522;678;3;39;0.30972222222222473;0.5124999999999886;0.9291666666666742;[0.5124999999999886, 0.35000000000002274, 0.06666666666666288];258;2003-06-19;2003;6;2003-06-22;6;2003-06-22;6340180;ELBE RIVER
1523;679;2;4;2.9750000000000085;5.800000000000011;5.950000000000017;[5.800000000000011, 0.15000000000000568];249;2003-06-26;2003;6;2003-06-28;6;2003-06-28;6340180;ELBE RIVER
1524;680;2;1;10.299999999999997;10.599999999999994;20.599999999999994;[10.599999999999994, 10.0];233;2003-06-29;2003;6;2003-06-30;6;2003-07-01;6340180;ELBE RIVER
1525;681;5;0;14.109583333333314;23.150000000000006;70.54791666666657;[14.333333333333314, 21.42083333333329, 23.150000000000006, 10.733333333333292, 0.9104166666666629];222;2003-07-01;2003;7;2003-07-08;7;2003-07-06;6340180;ELBE RIVER
1526;682;19;4;14.074890350877187;29.950000000000017;267.42291666666654;[3.9395833333333314, 12.0, 15.599999999999994, 18.88749999999999, 16.633333333333326, 11.808333333333337, 20.80000000000001, 18.400000000000006, 14.822916666666657, 27.0, 29.950000000000017, 22.04166666666663, 4.71666666666664, 7.262500000000017, 4.137499999999989, 5.141666666666623, 14.49791666666664, 14.400000000000006, 5.383333333333297];205;2003-07-10;2003;7;2003-08-08;8;2003-07-29;6340180;ELBE RIVER
1527;683;24;10;23.901302083333324;33.991666666666646;573.6312499999998;[4.862500000000011, 9.0, 8.283333333333303, 9.400000000000006, 18.0, 21.0, 33.133333333333326, 23.80000000000001, 30.0, 32.01666666666662, 33.54583333333332, 33.82708333333332, 33.991666666666646, 29.0, 32.19999999999999, 20.19999999999999, 18.970833333333303, 23.19999999999999, 27.400000000000006, 30.80000000000001, 29.599999999999994, 29.19999999999999, 22.0, 20.19999999999999];179;2003-08-08;2003;8;2003-09-12;9;2003-09-01;6340180;ELBE RIVER
1528;684;11;0;11.620454545454539;20.31249999999997;127.82499999999993;[20.31249999999997, 17.599999999999994, 15.199999999999989, 10.800000000000011, 9.400000000000006, 6.0, 8.0, 13.599999999999994, 12.081249999999983, 7.993749999999977, 6.837500000000006];188;2003-09-01;2003;9;2003-09-12;9;2003-09-12;6340180;ELBE RIVER
1529;685;2;14;9.26354166666664;11.345833333333303;18.52708333333328;[7.181249999999977, 11.345833333333303];192;2003-09-26;2003;9;2003-09-29;9;2003-09-28;6340180;ELBE RIVER
1530;686;1;2;7.8916666666666515;7.8916666666666515;7.8916666666666515;[7.8916666666666515];200;2003-09-30;2003;9;2003-09-30;9;2003-10-01;6340180;ELBE RIVER
1531;687;2;0;7.662499999999994;7.724999999999994;15.324999999999989;[7.599999999999994, 7.724999999999994];199;2003-10-01;2003;10;2003-10-04;10;2003-10-03;6340180;ELBE RIVER
1532;688;7;1;13.860714285714275;21.19999999999999;97.02499999999992;[4.099999999999966, 17.0, 16.0, 18.11250000000001, 21.19999999999999, 20.599999999999994, 0.01249999999996021];202;2003-10-04;2003;10;2003-10-15;10;2003-10-11;6340180;ELBE RIVER
1533;689;6;8;4.830555555555549;7.400000000000006;28.98333333333329;[0.9833333333333201, 6.199999999999989, 5.199999999999989, 5.599999999999994, 7.400000000000006, 3.5999999999999943];230;2003-10-19;2003;10;2003-10-29;10;2003-10-25;6340180;ELBE RIVER
1534;690;5;2;20.311066666666665;29.80000000000001;101.55533333333332;[4.599999999999994, 15.883333333333326, 28.671999999999997, 29.80000000000001, 22.599999999999994];209;2003-10-27;2003;10;2003-11-03;11;2003-11-01;6340180;ELBE RIVER
1535;691;30;0;34.42455833333334;51.60000000000002;1032.73675;[18.768, 20.0, 19.599999999999994, 23.98333333333332, 28.599999999999994, 25.0, 30.0, 25.599999999999994, 16.80000000000001, 36.650000000000006, 38.912499999999966, 36.131249999999994, 32.0, 36.599999999999994, 42.0, 41.96666666666667, 37.66666666666663, 25.39375000000001, 29.19999999999999, 36.51666666666671, 45.012500000000045, 46.5333333333333, 45.29583333333332, 43.599999999999994, 29.599999999999994, 47.39999999999998, 51.60000000000002, 51.541666666666686, 35.13125000000002, 35.633333333333326];208;2003-11-01;2003;11;2003-12-26;12;2003-12-01;6340180;ELBE RIVER
1536;692;17;0;48.75110294117648;69.31875000000002;828.7687500000001;[32.79374999999999, 27.691666666666663, 42.39166666666665, 46.3125, 44.65625, 39.60000000000002, 49.60000000000002, 54.19999999999999, 46.37916666666666, 51.68333333333334, 55.0, 62.28750000000002, 61.054166666666674, 58.19999999999999, 69.31875000000002, 57.60000000000002, 30.0];205;2003-12-01;2003;12;2004-01-01;1;2003-12-18;6340180;ELBE RIVER
1537;693;10;4;33.362500000000004;63.0;333.62500000000006;[5.600000000000023, 15.425000000000011, 15.600000000000023, 25.19999999999999, 41.80000000000001, 40.24374999999998, 44.35624999999999, 34.60000000000002, 47.80000000000001, 63.0];239;2003-12-22;2003;12;2004-01-09;1;2004-01-01;6340180;ELBE RIVER
1538;694;15;0;70.16305555555556;96.19999999999999;1052.4458333333334;[73.0, 72.60000000000002, 77.19999999999999, 66.80000000000001, 82.0, 87.0, 96.19999999999999, 83.0, 75.60000000000002, 70.39999999999998, 76.26666666666665, 84.78333333333336, 66.55000000000001, 38.51666666666665, 2.529166666666697];228;2004-01-01;2004;1;2004-01-22;1;2004-01-16;6340180;ELBE RIVER
1539;695;4;12;10.56145833333332;16.383333333333326;42.24583333333328;[10.704166666666652, 14.399999999999977, 16.383333333333326, 0.7583333333333258];294;2004-01-28;2004;1;2004-02-02;2;2004-02-01;6340180;ELBE RIVER
1540;696;13;35;81.53317307692308;123.19999999999999;1059.93125;[16.80000000000001, 49.60000000000002, 62.0, 76.39999999999998, 80.13125000000002, 98.40000000000003, 108.60000000000002, 97.0, 98.60000000000002, 123.19999999999999, 122.0, 93.80000000000001, 33.39999999999998];361;2004-03-07;2004;3;2004-03-29;3;2004-03-20;6340180;ELBE RIVER
1541;697;7;35;29.919940476190465;66.99374999999998;209.43958333333325;[11.729166666666629, 8.46666666666664, 18.600000000000023, 54.39999999999998, 66.99374999999998, 36.05833333333334, 13.191666666666663];352;2004-04-24;2004;4;2004-05-04;5;2004-05-01;6340180;ELBE RIVER
1542;698;6;0;13.495833333333328;26.80000000000001;80.97499999999997;[3.1999999999999886, 12.800000000000011, 21.0, 26.80000000000001, 15.399999999999977, 1.7749999999999773];345;2004-05-01;2004;5;2004-05-10;5;2004-05-07;6340180;ELBE RIVER
1543;699;1;101;0.016666666666623087;0.016666666666623087;0.016666666666623087;[0.016666666666623087];215;2004-08-16;2004;8;2004-08-17;8;2004-08-17;6340180;ELBE RIVER
1544;700;1;22;0.08124999999998295;0.08124999999998295;0.08124999999998295;[0.08124999999998295];208;2004-09-08;2004;9;2004-09-09;9;2004-09-09;6340180;ELBE RIVER
1545;701;1;13;0.36249999999998295;0.36249999999998295;0.36249999999998295;[0.36249999999998295];196;2004-09-22;2004;9;2004-09-23;9;2004-09-23;6340180;ELBE RIVER
1546;702;1;1;1.6916666666666629;1.6916666666666629;1.6916666666666629;[1.6916666666666629];196;2004-09-24;2004;9;2004-09-25;9;2004-09-25;6340180;ELBE RIVER
1547;703;1;20;1.8166666666666629;1.8166666666666629;1.8166666666666629;[1.8166666666666629];228;2004-10-15;2004;10;2004-10-16;10;2004-10-16;6340180;ELBE RIVER
1548;704;1;1;1.6333333333333258;1.6333333333333258;1.6333333333333258;[1.6333333333333258];232;2004-10-17;2004;10;2004-10-18;10;2004-10-18;6340180;ELBE RIVER
1549;705;12;1;6.662944444444442;13.671999999999997;79.9553333333333;[4.199999999999989, 10.199999999999989, 9.599999999999994, 9.400000000000006, 6.599999999999994, 3.4000000000000057, 4.0, 1.5999999999999943, 4.883333333333326, 13.671999999999997, 9.800000000000011, 2.5999999999999943];227;2004-10-19;2004;10;2004-11-09;11;2004-10-31;6340180;ELBE RIVER
1550;706;3;1;3.861111111111105;6.599999999999994;11.583333333333314;[4.0, 6.599999999999994, 0.9833333333333201];235;2004-11-01;2004;11;2004-11-05;11;2004-11-04;6340180;ELBE RIVER
1551;707;6;1;10.827083333333329;19.650000000000006;64.96249999999998;[2.0, 11.0, 13.599999999999994, 11.800000000000011, 19.650000000000006, 6.912499999999966];228;2004-11-05;2004;11;2004-11-15;11;2004-11-11;6340180;ELBE RIVER
1552;708;1;232;0.3333333333333144;0.3333333333333144;0.3333333333333144;[0.3333333333333144];244;2005-07-01;2005;7;2005-07-02;7;2005-07-02;6340180;ELBE RIVER
1553;709;3;139;8.370138888888903;14.199999999999989;25.11041666666671;[6.393750000000011, 14.199999999999989, 4.516666666666708];248;2005-11-18;2005;11;2005-11-22;11;2005-11-21;6340180;ELBE RIVER
1554;710;3;7;7.102083333333344;8.633333333333326;21.306250000000034;[4.541666666666686, 8.131250000000023, 8.633333333333326];253;2005-11-28;2005;11;2005-12-02;12;2005-12-01;6340180;ELBE RIVER
1555;711;3;0;9.959027777777768;11.793749999999989;29.877083333333303;[11.793749999999989, 11.691666666666663, 6.3916666666666515];244;2005-12-01;2005;12;2005-12-04;12;2005-12-04;6340180;ELBE RIVER
1556;712;13;2;17.024839743589748;37.31875000000002;221.32291666666674;[6.600000000000023, 11.600000000000023, 6.199999999999989, 5.379166666666663, 8.683333333333337, 13.0, 18.287500000000023, 24.054166666666674, 20.19999999999999, 37.31875000000002, 36.60000000000002, 25.0, 8.399999999999977];249;2005-12-06;2005;12;2005-12-28;12;2005-12-19;6340180;ELBE RIVER
1557;713;9;26;15.127777777777787;29.600000000000023;136.1500000000001;[0.5166666666666515, 9.529166666666697, 10.800000000000011, 29.600000000000023, 23.400000000000034, 23.80000000000001, 23.0, 14.600000000000023, 0.9041666666666401];298;2006-01-14;2006;1;2006-01-26;1;2006-01-23;6340180;ELBE RIVER
1558;714;7;2;14.561309523809525;24.70416666666665;101.92916666666667;[2.8000000000000114, 20.80000000000001, 23.08333333333337, 24.70416666666665, 20.399999999999977, 9.383333333333326, 0.7583333333333258];296;2006-01-25;2006;1;2006-02-03;2;2006-02-01;6340180;ELBE RIVER
1559;715;7;2;54.80267857142859;111.92708333333331;383.6187500000001;[1.6083333333333485, 14.600000000000023, 23.80000000000001, 54.48333333333335, 101.60000000000002, 111.92708333333331, 75.60000000000002];276;2006-02-03;2006;2;2006-02-15;2;2006-02-10;6340180;ELBE RIVER
1560;716;8;22;48.99791666666667;85.60000000000002;391.98333333333335;[4.183333333333337, 18.600000000000023, 49.19999999999999, 66.19999999999999, 64.80000000000001, 85.60000000000002, 85.0, 18.399999999999977];375;2006-03-04;2006;3;2006-03-17;3;2006-03-12;6340180;ELBE RIVER
1561;717;2;138;1.362499999999983;2.3416666666666686;2.724999999999966;[0.38333333333329733, 2.3416666666666686];222;2006-07-28;2006;7;2006-07-31;7;2006-07-30;6340180;ELBE RIVER
1562;718;1;91;0.671999999999997;0.671999999999997;0.671999999999997;[0.671999999999997];240;2006-10-29;2006;10;2006-10-30;10;2006-10-30;6340180;ELBE RIVER
1563;719;1;35;0.3125;0.3125;0.3125;[0.3125];261;2006-12-04;2006;12;2006-12-05;12;2006-12-05;6340180;ELBE RIVER
1564;720;7;1;1.8214285714285796;4.600000000000023;12.750000000000057;[1.6000000000000227, 4.600000000000023, 3.1999999999999886, 1.3791666666666629, 0.6833333333333371, 1.0, 0.28750000000002274];256;2006-12-06;2006;12;2006-12-14;12;2006-12-13;6340180;ELBE RIVER
1565;721;1;6;3.8333333333333144;3.8333333333333144;3.8333333333333144;[3.8333333333333144];299;2006-12-19;2006;12;2006-12-20;12;2006-12-20;6340180;ELBE RIVER
1566;722;9;3;18.447222222222226;37.0;166.02500000000003;[0.42500000000001137, 4.600000000000023, 7.199999999999989, 17.80000000000001, 21.243749999999977, 33.35624999999999, 18.600000000000023, 25.80000000000001, 37.0];265;2006-12-23;2006;12;2007-01-08;1;2007-01-01;6340180;ELBE RIVER
1567;723;6;0;35.43333333333334;47.0;212.60000000000002;[47.0, 46.60000000000002, 46.19999999999999, 25.80000000000001, 33.0, 14.0];264;2007-01-01;2007;1;2007-01-07;1;2007-01-07;6340180;ELBE RIVER
1568;724;20;94;98.13374999999999;146.05833333333334;1962.6749999999997;[5.18958333333336, 6.75, 43.19999999999999, 52.39999999999998, 56.39999999999998, 60.97500000000002, 76.77499999999998, 103.80000000000001, 114.19999999999999, 125.16666666666663, 121.39999999999998, 124.73124999999999, 131.60000000000002, 129.83958333333334, 124.72916666666663, 123.46666666666664, 129.60000000000002, 141.39999999999998, 144.99374999999998, 146.05833333333334];266;2007-04-11;2007;4;2007-05-19;5;2007-05-01;6340180;ELBE RIVER
1569;725;30;0;80.38888888888889;144.19166666666666;2411.6666666666665;[144.19166666666666, 135.2, 127.80000000000001, 113.0, 125.80000000000001, 131.39999999999998, 135.77499999999998, 128.54166666666663, 110.0, 96.76249999999999, 95.60000000000002, 91.39999999999998, 90.19999999999999, 92.56666666666666, 88.60000000000002, 71.0, 48.60000000000002, 37.80000000000001, 33.60000000000002, 31.399999999999977, 37.60000000000002, 51.28333333333336, 58.60000000000002, 70.96666666666664, 55.60000000000002, 42.19999999999999, 48.19999999999999, 55.19999999999999, 51.80000000000001, 10.979166666666686];232;2007-05-01;2007;5;2007-05-31;5;2007-05-31;6340180;ELBE RIVER
1570;726;14;4;20.994345238095246;44.60000000000002;293.92083333333346;[0.38333333333332575, 5.800000000000011, 9.0, 19.0, 17.54583333333335, 13.600000000000023, 11.800000000000011, 24.84583333333336, 27.600000000000023, 33.19999999999999, 39.80000000000001, 44.60000000000002, 31.524999999999977, 15.22083333333336];228;2007-06-04;2007;6;2007-06-29;6;2007-06-18;6340180;ELBE RIVER
1571;727;3;372;4.302083333333343;9.800000000000011;12.906250000000028;[0.9562500000000114, 9.800000000000011, 2.1500000000000057];245;2008-06-24;2008;6;2008-06-28;6;2008-06-27;6340180;ELBE RIVER
1572;728;6;5;6.696874999999996;11.910416666666663;40.18124999999998;[4.150000000000006, 6.733333333333292, 11.910416666666663, 11.0, 3.5875000000000057, 2.8000000000000114];224;2008-07-02;2008;7;2008-07-10;7;2008-07-08;6340180;ELBE RIVER
1573;729;5;4;3.505833333333334;7.800000000000011;17.52916666666667;[0.8874999999999886, 1.6333333333333258, 0.8083333333333371, 7.800000000000011, 6.400000000000006];227;2008-07-12;2008;7;2008-07-20;7;2008-07-17;6340180;ELBE RIVER
1574;730;2;11;1.57083333333334;2.8000000000000114;3.14166666666668;[0.34166666666666856, 2.8000000000000114];219;2008-07-28;2008;7;2008-07-31;7;2008-07-30;6340180;ELBE RIVER
1575;731;17;2;9.424999999999992;17.133333333333326;160.22499999999985;[7.641666666666623, 9.0, 7.800000000000011, 9.199999999999989, 13.0, 10.541666666666629, 10.862500000000011, 14.0, 16.283333333333303, 10.400000000000006, 6.0, 3.0, 17.133333333333326, 9.800000000000011, 11.0, 2.016666666666623, 2.54583333333332];189;2008-08-01;2008;8;2008-08-30;8;2008-08-18;6340180;ELBE RIVER
1576;732;6;8;9.352083333333326;13.599999999999994;56.112499999999955;[9.800000000000011, 13.599999999999994, 10.199999999999989, 7.0, 4.199999999999989, 11.312499999999972];197;2008-08-26;2008;8;2008-09-01;9;2008-09-01;6340180;ELBE RIVER
